High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility
55.900001525878906,54.81999969482422,55.31999969482422,55.36000061035156,5316900.0,51.41716003417969,-0.86,2019-02-08,05,2019,-1.1380000000000001,2.5514620318554617
55.95000076293945,54.13999938964844,55.70000076293945,55.66999816894531,5795600.0,51.70508575439453,0.56,2019-02-11,06,2019,0.514,0.7970721422807349
56.70000076293945,55.599998474121094,55.599998474121094,56.529998779296875,3692400.0,52.50383377075195,1.545,2019-02-12,06,2019,0.514,0.7970721422807349
57.0099983215332,56.22999954223633,56.70000076293945,56.959999084472656,3230800.0,52.90320587158203,0.761,2019-02-13,06,2019,0.514,0.7970721422807349
57.459999084472656,56.45000076293945,56.72999954223633,56.58000183105469,3394200.0,52.55027389526367,-0.667,2019-02-14,06,2019,0.514,0.7970721422807349
57.06999969482422,55.720001220703125,57.029998779296875,56.790000915527344,7318200.0,52.74531555175781,0.371,2019-02-15,06,2019,0.514,0.7970721422807349
58.119998931884766,56.709999084472656,56.75,57.41999816894531,4286100.0,53.3304443359375,1.109,2019-02-19,07,2019,-0.011249999999999982,2.0011567279950864
58.810001373291016,57.20000076293945,57.380001068115234,58.45000076293945,3076300.0,54.28709411621094,1.794,2019-02-20,07,2019,-0.011249999999999982,2.0011567279950864
58.52000045776367,57.70000076293945,58.439998626708984,58.33000183105469,2215000.0,54.17564010620117,-0.205,2019-02-21,07,2019,-0.011249999999999982,2.0011567279950864
56.959999084472656,55.75,56.61000061035156,56.72999954223633,5550800.0,52.6895866394043,-2.743,2019-02-22,07,2019,-0.011249999999999982,2.0011567279950864
56.959999084472656,55.41999816894531,56.959999084472656,55.65999984741211,4175700.0,51.69579315185547,-1.886,2019-02-25,08,2019,0.044600000000000015,1.1952515634794207
56.380001068115234,55.47999954223633,56.13999938964844,55.91999816894531,2834900.0,51.93727493286133,0.467,2019-02-26,08,2019,0.044600000000000015,1.1952515634794207
56.18000030517578,55.45000076293945,56.0,55.7599983215332,3010000.0,51.788673400878906,-0.286,2019-02-27,08,2019,0.044600000000000015,1.1952515634794207
56.369998931884766,55.56999969482422,55.869998931884766,56.2599983215332,2909800.0,52.25305938720703,0.897,2019-02-28,08,2019,0.044600000000000015,1.1952515634794207
56.86000061035156,56.279998779296875,56.40999984741211,56.84000015258789,2424600.0,52.79175567626953,1.031,2019-03-01,08,2019,0.044600000000000015,1.1952515634794207
56.5,54.189998626708984,56.38999938964844,54.61000061035156,3490500.0,51.22526168823242,-2.967,2019-03-04,09,2019,-0.611,1.3828794235218052
54.970001220703125,54.400001525878906,54.58000183105469,54.77000045776367,1749800.0,51.375343322753906,0.293,2019-03-05,09,2019,-0.611,1.3828794235218052
54.95000076293945,54.08000183105469,54.79999923706055,54.470001220703125,1974100.0,51.09394454956055,-0.548,2019-03-06,09,2019,-0.611,1.3828794235218052
54.790000915527344,54.220001220703125,54.43000030517578,54.29999923706055,2032500.0,50.934471130371094,-0.312,2019-03-07,09,2019,-0.611,1.3828794235218052
54.880001068115234,54.34000015258789,54.529998779296875,54.560001373291016,2224900.0,51.17836380004883,0.479,2019-03-08,09,2019,-0.611,1.3828794235218052
54.31999969482422,53.65999984741211,54.31999969482422,54.150001525878906,4191100.0,50.79377746582031,-0.751,2019-03-11,10,2019,-0.10420000000000003,0.7766026654602726
54.689998626708984,54.150001525878906,54.369998931884766,54.15999984741211,2419500.0,50.803157806396484,0.018,2019-03-12,10,2019,-0.10420000000000003,0.7766026654602726
54.20000076293945,53.13999938964844,54.15999984741211,53.61000061035156,2991000.0,50.2872428894043,-1.016,2019-03-13,10,2019,-0.10420000000000003,0.7766026654602726
54.16999816894531,53.40999984741211,53.79999923706055,53.810001373291016,2458400.0,50.474853515625,0.373,2019-03-14,10,2019,-0.10420000000000003,0.7766026654602726
54.29999923706055,53.709999084472656,53.959999084472656,54.27000045776367,3496400.0,50.90633773803711,0.855,2019-03-15,10,2019,-0.10420000000000003,0.7766026654602726
54.5099983215332,54.060001373291016,54.27000045776367,54.27000045776367,1568000.0,50.90633773803711,0.0,2019-03-18,11,2019,0.9094,1.9768107648432107
54.77000045776367,54.099998474121094,54.16999816894531,54.40999984741211,2475400.0,51.037662506103516,0.258,2019-03-19,11,2019,0.9094,1.9768107648432107
54.849998474121094,54.04999923706055,54.560001373291016,54.11000061035156,2832500.0,50.75625228881836,-0.551,2019-03-20,11,2019,0.9094,1.9768107648432107
56.75,54.099998474121094,54.2599983215332,56.47999954223633,4174500.0,52.9793586730957,4.38,2019-03-21,11,2019,0.9094,1.9768107648432107
57.25,56.29999923706055,56.34000015258789,56.7400016784668,3192100.0,53.22325134277344,0.46,2019-03-22,11,2019,0.9094,1.9768107648432107
56.91999816894531,56.31999969482422,56.790000915527344,56.66999816894531,2026000.0,53.1575813293457,-0.123,2019-03-25,12,2019,0.22879999999999998,0.9991459853294713
57.61000061035156,56.709999084472656,56.709999084472656,57.56999969482422,2135900.0,54.001800537109375,1.588,2019-03-26,12,2019,0.22879999999999998,0.9991459853294713
57.810001373291016,56.689998626708984,57.470001220703125,56.939998626708984,2436600.0,53.41084671020508,-1.094,2019-03-27,12,2019,0.22879999999999998,0.9991459853294713
57.560001373291016,56.810001373291016,57.15999984741211,56.970001220703125,1079400.0,53.438987731933594,0.053,2019-03-28,12,2019,0.22879999999999998,0.9991459853294713
57.4900016784668,56.849998474121094,56.88999938964844,57.380001068115234,1573800.0,53.82358169555664,0.72,2019-03-29,12,2019,0.22879999999999998,0.9991459853294713
57.650001525878906,55.5,57.5,56.02000045776367,3181600.0,52.54787063598633,-2.37,2019-04-01,13,2019,-0.19640000000000002,1.2840850049743593
56.61000061035156,55.90999984741211,56.220001220703125,56.349998474121094,4093100.0,52.857418060302734,0.589,2019-04-02,13,2019,-0.19640000000000002,1.2840850049743593
56.790000915527344,55.959999084472656,56.209999084472656,56.65999984741211,2496600.0,53.148197174072266,0.55,2019-04-03,13,2019,-0.19640000000000002,1.2840850049743593
56.880001068115234,56.25,56.709999084472656,56.45000076293945,1479800.0,52.95121765136719,-0.371,2019-04-04,13,2019,-0.19640000000000002,1.2840850049743593
56.81999969482422,56.099998474121094,56.31999969482422,56.79999923706055,1704000.0,53.27952194213867,0.62,2019-04-05,13,2019,-0.19640000000000002,1.2840850049743593
57.56999969482422,56.7400016784668,56.7400016784668,57.5,1909400.0,53.93613815307617,1.232,2019-04-08,14,2019,0.2718,0.7468957089179185
57.59000015258789,56.75,57.369998931884766,57.15999984741211,2285200.0,53.617210388183594,-0.591,2019-04-09,14,2019,0.2718,0.7468957089179185
57.560001373291016,56.84000015258789,57.2400016784668,57.54999923706055,2873200.0,53.983036041259766,0.682,2019-04-10,14,2019,0.2718,0.7468957089179185
57.900001525878906,56.88999938964844,57.77000045776367,57.349998474121094,1841600.0,53.79543685913086,-0.348,2019-04-11,14,2019,0.2718,0.7468957089179185
57.849998474121094,57.279998779296875,57.36000061035156,57.56999969482422,1710000.0,54.001800537109375,0.384,2019-04-12,14,2019,0.2718,0.7468957089179185
58.38999938964844,57.459999084472656,57.689998626708984,58.349998474121094,1597300.0,54.733455657958984,1.355,2019-04-15,15,2019,0.38249999999999995,0.7966925379341769
58.869998931884766,58.040000915527344,58.29999923706055,58.38999938964844,1941600.0,54.77097702026367,0.069,2019-04-16,15,2019,0.38249999999999995,0.7966925379341769
58.540000915527344,57.65999984741211,58.540000915527344,58.09000015258789,1228700.0,54.48957443237305,-0.514,2019-04-17,15,2019,0.38249999999999995,0.7966925379341769
58.59000015258789,57.720001220703125,58.25,58.45000076293945,1208800.0,54.8272590637207,0.62,2019-04-18,15,2019,0.38249999999999995,0.7966925379341769
58.810001373291016,58.209999084472656,58.5,58.36000061035156,2120500.0,54.74283981323242,-0.154,2019-04-22,16,2019,0.32999999999999996,1.328475818372318
58.619998931884766,58.0,58.27000045776367,58.43000030517578,2102900.0,54.808494567871094,0.12,2019-04-23,16,2019,0.32999999999999996,1.328475818372318
58.7599983215332,58.119998931884766,58.400001525878906,58.56999969482422,1762900.0,54.939823150634766,0.24,2019-04-24,16,2019,0.32999999999999996,1.328475818372318
58.470001220703125,57.900001525878906,58.31999969482422,57.939998626708984,1654600.0,54.3488655090332,-1.076,2019-04-25,16,2019,0.32999999999999996,1.328475818372318
59.56999969482422,58.09000015258789,58.189998626708984,59.400001525878906,2120600.0,55.718379974365234,2.52,2019-04-26,16,2019,0.32999999999999996,1.328475818372318
59.86000061035156,59.25,59.459999084472656,59.63999938964844,2057700.0,55.94350051879883,0.404,2019-04-29,17,2019,-0.9936,1.78159992703188
60.459999084472656,59.63999938964844,59.720001220703125,60.29999923706055,2798100.0,56.56259536743164,1.107,2019-04-30,17,2019,-0.9936,1.78159992703188
60.439998626708984,59.25,60.27000045776367,59.38999938964844,2836000.0,55.7089958190918,-1.509,2019-05-01,17,2019,-0.9936,1.78159992703188
58.22999954223633,56.41999816894531,56.939998626708984,57.380001068115234,5931200.0,53.82358169555664,-3.384,2019-05-02,17,2019,-0.9936,1.78159992703188
57.40999984741211,56.400001525878906,57.40999984741211,56.470001220703125,3026200.0,52.9699821472168,-1.586,2019-05-03,17,2019,-0.9936,1.78159992703188
57.5,55.72999954223633,55.79999923706055,57.400001525878906,2764900.0,53.842342376708984,1.647,2019-05-06,18,2019,0.76,0.8801164695652502
57.54999923706055,56.54999923706055,57.34000015258789,57.150001525878906,2249500.0,53.60783004760742,-0.436,2019-05-07,18,2019,0.76,0.8801164695652502
57.619998931884766,56.400001525878906,57.18000030517578,57.25,1986800.0,53.70163345336914,0.175,2019-05-08,18,2019,0.76,0.8801164695652502
57.91999816894531,56.66999816894531,56.880001068115234,57.790000915527344,2009300.0,54.20816421508789,0.943,2019-05-09,18,2019,0.76,0.8801164695652502
58.77000045776367,57.16999816894531,57.66999816894531,58.63999938964844,2394900.0,55.00548553466797,1.471,2019-05-10,18,2019,0.76,0.8801164695652502
58.20000076293945,56.95000076293945,58.15999984741211,57.779998779296875,2888000.0,54.19878387451172,-1.467,2019-05-13,19,2019,-0.5566,0.7552574395528985
57.83000183105469,57.04999923706055,57.66999816894531,57.16999816894531,2340900.0,53.626590728759766,-1.056,2019-05-14,19,2019,-0.5566,0.7552574395528985
57.88999938964844,56.84000015258789,57.099998474121094,57.369998931884766,1508400.0,53.8141975402832,0.35,2019-05-15,19,2019,-0.5566,0.7552574395528985
57.97999954223633,57.18000030517578,57.4900016784668,57.400001525878906,1350600.0,53.842342376708984,0.052,2019-05-16,19,2019,-0.5566,0.7552574395528985
57.689998626708984,56.849998474121094,57.060001373291016,57.02000045776367,1596200.0,53.48588943481445,-0.662,2019-05-17,19,2019,-0.5566,0.7552574395528985
56.970001220703125,56.2599983215332,56.63999938964844,56.439998626708984,1648300.0,52.941837310791016,-1.017,2019-05-20,20,2019,-0.1594,0.7537727111006342
57.16999816894531,56.5099983215332,56.779998779296875,56.540000915527344,1098500.0,53.035640716552734,0.177,2019-05-21,20,2019,-0.1594,0.7537727111006342
56.869998931884766,56.310001373291016,56.59000015258789,56.83000183105469,823800.0,53.30766677856445,0.513,2019-05-22,20,2019,-0.1594,0.7537727111006342
57.15999984741211,56.31999969482422,56.619998931884766,57.09000015258789,1370800.0,53.55155563354492,0.458,2019-05-23,20,2019,-0.1594,0.7537727111006342
57.2400016784668,56.529998779296875,57.150001525878906,56.560001373291016,949400.0,53.05440139770508,-0.928,2019-05-24,20,2019,-0.1594,0.7537727111006342
56.7400016784668,54.560001373291016,56.650001525878906,54.560001373291016,3263800.0,51.17836380004883,-3.536,2019-05-28,21,2019,-1.5270000000000001,2.542209144294256
54.15999984741211,52.209999084472656,54.099998474121094,52.79999923706055,4020800.0,49.527442932128906,-3.226,2019-05-29,21,2019,-1.5270000000000001,2.542209144294256
53.279998779296875,51.849998474121094,52.90999984741211,52.09000015258789,2873900.0,48.86145782470703,-1.345,2019-05-30,21,2019,-1.5270000000000001,2.542209144294256
52.720001220703125,51.34000015258789,51.45000076293945,52.560001373291016,2815500.0,49.838111877441406,1.999,2019-05-31,21,2019,-1.5270000000000001,2.542209144294256
53.90999984741211,52.439998626708984,52.560001373291016,53.79999923706055,2635100.0,51.01389694213867,2.359,2019-06-03,22,2019,1.2746,0.7553451528936954
54.810001373291016,54.0099983215332,54.0099983215332,54.599998474121094,1749400.0,51.7724723815918,1.487,2019-06-04,22,2019,1.2746,0.7553451528936954
55.349998474121094,54.45000076293945,55.290000915527344,55.0099983215332,1952000.0,52.161231994628906,0.751,2019-06-05,22,2019,1.2746,0.7553451528936954
56.0,54.72999954223633,55.09000015258789,55.77000045776367,1849600.0,52.88187789916992,1.382,2019-06-06,22,2019,1.2746,0.7553451528936954
56.5,55.900001525878906,56.060001373291016,55.9900016784668,1639200.0,53.09048843383789,0.394,2019-06-07,22,2019,1.2746,0.7553451528936954
56.20000076293945,54.47999954223633,56.16999816894531,54.77000045776367,1697600.0,51.93366241455078,-2.179,2019-06-10,23,2019,0.23620000000000002,1.466680844628442
55.72999954223633,54.7599983215332,54.7599983215332,55.65999984741211,1417200.0,52.7775764465332,1.625,2019-06-11,23,2019,0.23620000000000002,1.466680844628442
56.529998779296875,55.970001220703125,55.970001220703125,56.220001220703125,2087800.0,53.30857849121094,1.006,2019-06-12,23,2019,0.23620000000000002,1.466680844628442
56.790000915527344,56.150001525878906,56.31999969482422,56.61000061035156,1772800.0,53.67837905883789,0.694,2019-06-13,23,2019,0.23620000000000002,1.466680844628442
56.88999938964844,56.41999816894531,56.59000015258789,56.630001068115234,1291000.0,53.69734573364258,0.035,2019-06-14,23,2019,0.23620000000000002,1.466680844628442
57.04999923706055,56.209999084472656,56.95000076293945,56.54999923706055,1464400.0,53.621482849121094,-0.141,2019-06-17,24,2019,-0.36599999999999994,1.0010894065966336
57.189998626708984,55.380001068115234,56.7400016784668,55.5,1895900.0,52.6258659362793,-1.857,2019-06-18,24,2019,-0.36599999999999994,1.0010894065966336
55.439998626708984,54.650001525878906,55.40999984741211,55.060001373291016,2721700.0,52.20865249633789,-0.793,2019-06-19,24,2019,-0.36599999999999994,1.0010894065966336
55.25,54.619998931884766,55.060001373291016,55.189998626708984,1591400.0,52.33191680908203,0.236,2019-06-20,24,2019,-0.36599999999999994,1.0010894065966336
56.560001373291016,55.11000061035156,55.279998779296875,55.59000015258789,4271500.0,52.71120071411133,0.725,2019-06-21,24,2019,-0.36599999999999994,1.0010894065966336
55.869998931884766,55.45000076293945,55.65999984741211,55.790000915527344,1727800.0,52.900848388671875,0.36,2019-06-24,25,2019,-0.7302000000000001,1.3446706659996714
55.27000045776367,54.2400016784668,55.20000076293945,54.529998779296875,2651100.0,51.70609664916992,-2.258,2019-06-25,25,2019,-0.7302000000000001,1.3446706659996714
54.06999969482422,52.779998779296875,53.65999984741211,53.45000076293945,3276100.0,50.68202209472656,-1.981,2019-06-26,25,2019,-0.7302000000000001,1.3446706659996714
53.470001220703125,52.70000076293945,53.0,53.189998626708984,2576000.0,50.43549346923828,-0.486,2019-06-27,25,2019,-0.7302000000000001,1.3446706659996714
53.849998474121094,53.11000061035156,53.25,53.56999969482422,2948700.0,50.795806884765625,0.714,2019-06-28,25,2019,-0.7302000000000001,1.3446706659996714
54.439998626708984,53.2400016784668,53.90999984741211,53.380001068115234,2588000.0,50.61565017700195,-0.355,2019-07-01,26,2019,1.05725,3.5553541197279723
53.810001373291016,53.16999816894531,53.47999954223633,53.310001373291016,2360900.0,50.549278259277344,-0.131,2019-07-02,26,2019,1.05725,3.5553541197279723
57.209999084472656,53.369998931884766,53.400001525878906,56.66999816894531,5657800.0,53.73527145385742,6.303,2019-07-03,26,2019,1.05725,3.5553541197279723
57.400001525878906,54.86000061035156,57.369998931884766,55.77000045776367,4151900.0,52.88187789916992,-1.588,2019-07-05,26,2019,1.05725,3.5553541197279723
56.11000061035156,55.36000061035156,55.54999923706055,55.43000030517578,1853300.0,52.559486389160156,-0.61,2019-07-08,27,2019,-0.4410000000000001,0.39588508433635133
55.45000076293945,54.349998474121094,55.38999938964844,54.849998474121094,2992500.0,52.009521484375,-1.046,2019-07-09,27,2019,-0.4410000000000001,0.39588508433635133
55.34000015258789,54.630001068115234,55.150001525878906,54.779998779296875,2581800.0,51.943145751953125,-0.128,2019-07-10,27,2019,-0.4410000000000001,0.39588508433635133
55.33000183105469,54.349998474121094,55.119998931884766,54.599998474121094,1662800.0,51.7724723815918,-0.329,2019-07-11,27,2019,-0.4410000000000001,0.39588508433635133
55.130001068115234,54.400001525878906,54.81999969482422,54.54999923706055,1401200.0,51.72505569458008,-0.092,2019-07-12,27,2019,-0.4410000000000001,0.39588508433635133
55.38999938964844,54.61000061035156,54.650001525878906,55.0,1939000.0,52.151756286621094,0.825,2019-07-15,28,2019,0.7372,0.9585377926821664
55.34000015258789,54.90999984741211,55.11000061035156,55.220001220703125,1737900.0,52.36036682128906,0.4,2019-07-16,28,2019,0.7372,0.9585377926821664
56.099998474121094,54.900001525878906,55.27000045776367,56.0,2393500.0,53.09996795654297,1.413,2019-07-17,28,2019,0.7372,0.9585377926821664
57.599998474121094,55.7599983215332,56.15999984741211,56.97999954223633,3412900.0,54.02922058105469,1.75,2019-07-18,28,2019,0.7372,0.9585377926821664
57.13999938964844,56.560001373291016,57.0099983215332,56.58000183105469,2002100.0,53.649932861328125,-0.702,2019-07-19,28,2019,0.7372,0.9585377926821664
56.86000061035156,55.95000076293945,56.689998626708984,56.540000915527344,2194200.0,53.612003326416016,-0.071,2019-07-22,29,2019,0.755,1.255471823658341
58.4900016784668,56.7400016784668,56.79999923706055,58.209999084472656,3636200.0,55.19551467895508,2.954,2019-07-23,29,2019,0.755,1.255471823658341
58.54999923706055,57.779998779296875,58.2599983215332,58.2599983215332,2978700.0,55.2429313659668,0.086,2019-07-24,29,2019,0.755,1.255471823658341
58.95000076293945,57.79999923706055,58.11000061035156,58.369998931884766,2958800.0,55.34723663330078,0.189,2019-07-25,29,2019,0.755,1.255471823658341
59.47999954223633,58.20000076293945,58.5099983215332,58.72999954223633,2786500.0,55.68859100341797,0.617,2019-07-26,29,2019,0.755,1.255471823658341
59.11000061035156,58.08000183105469,58.7599983215332,58.41999816894531,1863800.0,55.3946418762207,-0.528,2019-07-29,30,2019,1.6123999999999998,4.30541406835626
58.63999938964844,57.709999084472656,58.56999969482422,58.560001373291016,2400700.0,55.52739715576172,0.24,2019-07-30,30,2019,1.6123999999999998,4.30541406835626
58.65999984741211,57.33000183105469,58.25,58.220001220703125,4910500.0,55.20500183105469,-0.581,2019-07-31,30,2019,1.6123999999999998,4.30541406835626
65.58999633789062,60.810001373291016,60.93000030517578,63.630001068115234,10937900.0,60.3348388671875,9.292,2019-08-01,30,2019,1.6123999999999998,4.30541406835626
63.97999954223633,62.95000076293945,63.08000183105469,63.400001525878906,3324500.0,60.116756439208984,-0.361,2019-08-02,30,2019,1.6123999999999998,4.30541406835626
63.13999938964844,61.52000045776367,62.630001068115234,61.75,3119200.0,58.55219650268555,-2.603,2019-08-05,31,2019,-0.37879999999999997,1.4987223558751634
62.09000015258789,60.91999816894531,62.0,61.65999984741211,3304900.0,58.46685791015625,-0.146,2019-08-06,31,2019,-0.37879999999999997,1.4987223558751634
61.86000061035156,60.189998626708984,61.45000076293945,61.5,3090800.0,58.315147399902344,-0.259,2019-08-07,31,2019,-0.37879999999999997,1.4987223558751634
62.59000015258789,60.869998931884766,61.0099983215332,62.4900016784668,2941800.0,59.25387954711914,1.61,2019-08-08,31,2019,-0.37879999999999997,1.4987223558751634
63.189998626708984,62.15999984741211,62.560001373291016,62.18000030517578,1685800.0,58.959930419921875,-0.496,2019-08-09,31,2019,-0.37879999999999997,1.4987223558751634
62.36000061035156,61.220001220703125,62.029998779296875,61.619998931884766,1994800.0,58.42892837524414,-0.901,2019-08-12,32,2019,0.5256,2.0174718833232843
62.970001220703125,61.630001068115234,61.7599983215332,62.70000076293945,2234900.0,59.4530029296875,1.753,2019-08-13,32,2019,0.5256,2.0174718833232843
62.540000915527344,61.5099983215332,62.47999954223633,61.54999923706055,1625400.0,58.36255645751953,-1.834,2019-08-14,32,2019,0.5256,2.0174718833232843
63.790000915527344,61.38999938964844,62.0,63.52000045776367,3670300.0,60.23053741455078,3.201,2019-08-15,32,2019,0.5256,2.0174718833232843
64.41000366210938,63.40999984741211,63.88999938964844,63.779998779296875,2478800.0,60.47707748413086,0.409,2019-08-16,32,2019,0.5256,2.0174718833232843
64.5199966430664,63.52000045776367,63.83000183105469,64.43000030517578,1788800.0,61.093414306640625,1.019,2019-08-19,33,2019,-0.16060000000000005,1.2277443952223932
64.26000213623047,62.790000915527344,64.26000213623047,63.22999954223633,2330200.0,59.9555549621582,-1.862,2019-08-20,33,2019,-0.16060000000000005,1.2277443952223932
63.83000183105469,62.84000015258789,63.540000915527344,63.349998474121094,1362300.0,60.069339752197266,0.19,2019-08-21,33,2019,-0.16060000000000005,1.2277443952223932
64.06999969482422,63.11000061035156,63.41999816894531,63.869998931884766,1545700.0,60.562408447265625,0.821,2019-08-22,33,2019,-0.16060000000000005,1.2277443952223932
64.0199966430664,62.650001525878906,63.88999938964844,63.25,3176000.0,59.97451400756836,-0.971,2019-08-23,33,2019,-0.16060000000000005,1.2277443952223932
63.939998626708984,63.130001068115234,63.439998626708984,63.650001525878906,2422200.0,60.35380172729492,0.632,2019-08-26,34,2019,0.04680000000000004,1.3877451855438014
63.54999923706055,61.91999816894531,63.459999084472656,62.099998474121094,2739400.0,58.884071350097656,-2.435,2019-08-27,34,2019,0.04680000000000004,1.3877451855438014
62.77000045776367,62.0,62.25,62.5099983215332,2346100.0,59.2728385925293,0.66,2019-08-28,34,2019,0.04680000000000004,1.3877451855438014
63.18000030517578,62.349998474121094,63.0,62.959999084472656,2975900.0,59.69953536987305,0.72,2019-08-29,34,2019,0.04680000000000004,1.3877451855438014
63.65999984741211,62.779998779296875,62.95000076293945,62.79999923706055,2329500.0,60.091854095458984,0.657,2019-08-30,34,2019,0.04680000000000004,1.3877451855438014
63.709999084472656,62.5,63.0,63.70000076293945,2002200.0,60.953041076660156,1.433,2019-09-03,35,2019,0.5687500000000001,1.4746462570166898
63.900001525878906,62.79999923706055,63.68000030517578,63.34000015258789,2164100.0,60.60856628417969,-0.565,2019-09-04,35,2019,0.5687500000000001,1.4746462570166898
63.7599983215332,62.75,63.709999084472656,62.84000015258789,1650400.0,60.130130767822266,-0.789,2019-09-05,35,2019,0.5687500000000001,1.4746462570166898
64.52999877929688,63.84000015258789,64.31999969482422,64.22000122070312,2645000.0,61.45061492919922,2.196,2019-09-06,35,2019,0.5687500000000001,1.4746462570166898
64.44999694824219,63.61000061035156,64.25,64.16999816894531,1559300.0,61.402774810791016,-0.078,2019-09-09,36,2019,-0.26659999999999995,1.180392011155616
64.16999816894531,62.5,63.849998474121094,62.93000030517578,3736700.0,60.21624755859375,-1.932,2019-09-10,36,2019,-0.26659999999999995,1.180392011155616
63.88999938964844,62.630001068115234,62.93000030517578,63.790000915527344,2149900.0,61.03916931152344,1.367,2019-09-11,36,2019,-0.26659999999999995,1.180392011155616
64.45999908447266,63.470001220703125,64.45999908447266,63.70000076293945,1162000.0,60.953041076660156,-0.141,2019-09-12,36,2019,-0.26659999999999995,1.180392011155616
63.970001220703125,63.099998474121094,63.25,63.349998474121094,1668500.0,60.61813735961914,-0.549,2019-09-13,36,2019,-0.26659999999999995,1.180392011155616
64.05000305175781,63.04999923706055,63.400001525878906,63.779998779296875,1574100.0,61.02959442138672,0.679,2019-09-16,37,2019,0.12099999999999997,0.607262710859147
64.5999984741211,63.70000076293945,63.81999969482422,64.1500015258789,1714900.0,61.383636474609375,0.58,2019-09-17,37,2019,0.12099999999999997,0.607262710859147
