Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900.0,220.1,0.0031841308532216672,219.45857142857145,216.81799999999996
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100.0,219.58,-0.0023276039870288034,219.3892857142857,217.01919999999996
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500.0,219.2,-0.0017391786543268228,219.35285714285712,217.19739999999993
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200.0,219.34,0.000637352667014035,219.19071428571425,217.38939999999994
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600.0,218.69,-0.0029726266656806555,219.0135714285714,217.54159999999996
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800.0,219.31,0.002811102742948046,218.90785714285713,217.66959999999995
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300.0,219.08,-0.0010193157197896374,218.8035714285714,217.79739999999995
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300.0,219.21,0.0005950798513720823,218.91071428571425,217.93459999999993
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300.0,218.95,-0.0011896607062050757,218.9628571428571,218.09279999999993
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400.0,217.99,-0.004381919815682922,218.9628571428571,218.2321999999999
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400.0,216.58,-0.006494957796318701,218.8735714285714,218.3417999999999
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400.0,218.49,0.00885995613210655,218.9364285714285,218.4867999999999
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800.0,217.84,-0.002984298510022687,218.83999999999995,218.58959999999988
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900.0,217.44,-0.0018386101119003406,218.69999999999996,218.6919999999999
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200.0,219.21,0.008139129180193772,218.63642857142852,218.82959999999989
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800.0,218.51,-0.0031868372893444352,218.55999999999995,218.94759999999988
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900.0,220.92,0.010998011382006512,218.6828571428571,219.08859999999987
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300.0,222.2,0.0058184852253369,218.8871428571428,219.2383999999999
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500.0,222.06,-0.0006286809682717331,219.12785714285707,219.3619999999999
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300.0,222.25,0.000838791513549042,219.33785714285708,219.4721999999999
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800.0,221.76,-0.002179359733865849,219.52928571428563,219.5499999999999
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500.0,222.32,0.0025201698911152537,219.7514285714285,219.64259999999987
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700.0,222.41,0.0003771403918320093,219.99857142857135,219.73019999999985
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700.0,222.14,-0.0012145585663118075,220.29499999999993,219.78639999999984
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700.0,222.4,0.001174065355159959,220.71071428571423,219.85179999999986
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300.0,223.27,0.0039370691911626565,221.05214285714283,219.93159999999986
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700.0,223.24,-0.0001669578234331226,221.4378571428571,220.00519999999986
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200.0,223.03,-0.0009179087210897663,221.83714285714282,220.0677999999999
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800.0,223.43,0.0017958390500203425,222.13857142857137,220.1501999999999
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300.0,222.98,-0.0020428449037975804,222.45785714285708,220.1621999999999
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700.0,222.6,-0.0016708522372900214,222.57785714285706,220.19459999999992
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900.0,223.83,0.005523465560442586,222.69428571428563,220.2487999999999
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800.0,223.63,-0.0009156002785453143,222.8064285714285,220.3121999999999
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100.0,219.66,-0.01774396112785026,222.62142857142848,220.30939999999993
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700.0,220.54,0.004028457336051394,222.53428571428563,220.33239999999995
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400.0,221.98,0.006504133890178121,222.5099999999999,220.37859999999992
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600.0,223.11,0.005077337578711427,222.55999999999992,220.43199999999993
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700.0,223.6,0.00221291352265518,222.66428571428563,220.49299999999997
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700.0,224.12,0.0023327048730827915,222.78714285714275,220.5812
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700.0,225.19,0.004779484077702456,222.92428571428562,220.65279999999998
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900.0,225.15,-0.000206664937457135,223.06071428571417,220.73239999999998
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900.0,224.95,-0.0008688498880864426,223.197857142857,220.8156
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000.0,224.89,-0.00024840055681885076,223.30214285714274,220.90259999999995
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000.0,226.68,0.00795214977539338,223.56642857142842,221.08199999999997
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100.0,227.44,0.003328585487477609,223.91214285714273,221.2664
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800.0,227.27,-0.0007371869982701895,224.157857142857,221.452
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400.0,226.54,-0.0031969231762898342,224.36571428571415,221.62620000000004
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300.0,226.96,0.0018503095467983233,224.88714285714272,221.8132
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700.0,227.07,0.000492397024211666,225.3535714285713,221.97079999999997
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400.0,226.73,-0.0015175889527265785,225.69285714285704,222.11739999999998
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100.0,226.68,-0.00020566776203589932,225.947857142857,222.24899999999997
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000.0,227.79,0.004890056852985936,226.24714285714273,222.4132
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300.0,227.5,-0.0012676419194258548,226.4885714285713,222.5792
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900.0,227.06,-0.0019244000267747419,226.62214285714273,222.73359999999997
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100.0,227.11,0.0002185353160999437,226.76214285714272,222.90199999999996
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800.0,229.0,0.00832503479206248,227.05142857142846,223.09579999999997
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400.0,227.46,-0.006744179274953299,227.2349999999999,223.26339999999996
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600.0,227.4,-0.0002468666053614399,227.2864285714285,223.42719999999997
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100.0,227.3,-0.0004527899996483731,227.2764285714285,223.59419999999994
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800.0,227.57,0.001194449024221056,227.29785714285708,223.78579999999994
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500.0,227.72,0.0006579635073979961,227.38214285714278,224.00859999999994
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700.0,225.89,-0.008056143608549227,227.3057142857142,224.1565999999999
2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600.0,227.91,0.008950279198885802,227.36571428571418,224.35799999999992
2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700.0,225.91,-0.008788867269645784,227.30714285714274,224.52739999999991
2017-06-30,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700.0,226.33,0.0018645041012808061,227.28214285714276,224.66979999999992
2017-07-03,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800.0,226.71,0.001695722796785759,227.2049999999999,224.8337999999999
2017-07-05,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600.0,227.24,0.002311989723891905,227.18642857142848,224.9601999999999
2017-07-06,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800.0,225.16,-0.009144435888089997,227.05071428571418,225.01939999999988
2017-07-07,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300.0,226.62,0.006485118937897161,227.01571428571418,225.1105999999999
2017-07-10,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300.0,226.86,0.0010738215266608009,226.86285714285705,225.2027999999999
2017-07-11,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600.0,226.69,-0.0007426226383342449,226.80785714285705,225.30139999999992
2017-07-12,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400.0,228.4,0.007514873755573026,226.8792857142856,225.42299999999992
2017-07-13,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600.0,228.78,0.001680097155419391,226.9849999999999,225.55039999999994
2017-07-14,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700.0,229.85,0.004664207350868699,227.14785714285702,225.70459999999994
2017-07-17,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900.0,229.82,-0.00012235065684973456,227.29785714285705,225.85299999999995
2017-07-18,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500.0,229.94,0.0005296313713867296,227.58714285714277,225.98639999999995
2017-07-19,2017,7,19,Wednesday,29,2017-29,246.02,247.0,246.01,246.99,51034300.0,231.19,0.005413952888357221,227.8214285714285,226.14539999999997
2017-07-20,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200.0,231.29,0.0004453837015570006,228.20571428571424,226.31059999999997
2017-07-21,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800.0,231.08,-0.0008903048735070529,228.54499999999993,226.46359999999996
2017-07-24,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300.0,231.03,-0.000243128837021378,228.85357142857137,226.6246
2017-07-25,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600.0,231.59,0.002430888913429241,229.16428571428565,226.8044
2017-07-26,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400.0,231.6,4.052088911121743e-05,229.62428571428566,226.9598
2017-07-27,2017,7,27,Thursday,30,2017-30,247.96,248.0,245.68,247.2,70766600.0,231.38,-0.0009297025979492224,229.9642857142857,227.1148
2017-07-28,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400.0,231.11,-0.0011729202740647926,230.2678571428571,227.34380000000002
2017-07-31,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700.0,230.98,-0.0005670776092155938,230.57428571428568,227.55259999999998
2017-08-01,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400.0,231.49,0.0022287716731828056,230.795,227.7428
2017-08-02,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200.0,231.61,0.0004853266948006141,230.99714285714282,227.91279999999998
2017-08-03,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000.0,231.16,-0.0019398380099544532,231.09071428571426,228.06399999999996
2017-08-04,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800.0,231.58,0.0018220172586660421,231.2164285714285,228.21319999999997
2017-08-07,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000.0,232.01,0.0018591601822393056,231.36428571428564,228.34959999999995
2017-08-08,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400.0,231.44,-0.002460907331495288,231.38214285714278,228.47539999999998
2017-08-09,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600.0,231.43,-4.05471077286057e-05,231.39214285714277,228.60499999999996
2017-08-10,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500.0,228.16,-0.01411518535592704,231.18357142857135,228.67039999999997
2017-08-11,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900.0,228.5,0.001476842799938316,231.00285714285704,228.70679999999996
2017-08-14,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900.0,230.76,0.009913036637841266,230.9435714285713,228.77319999999997
2017-08-15,2017,8,15,Tuesday,33,2017-33,246.98,247.0,246.16,246.51,55242700.0,230.74,-0.00012146760372389043,230.88214285714272,228.84259999999995
2017-08-16,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500.0,231.14,0.0017442010028478894,230.86499999999984,228.93459999999993
2017-08-17,2017,8,17,Thursday,33,2017-33,246.24,246.6,243.09,243.09,128490400.0,227.54,-0.015590795615923803,230.60999999999984,228.94619999999995
2017-08-18,2017,8,18,Friday,33,2017-33,242.9,244.19,242.2,242.71,136748000.0,227.18,-0.0015630633143917105,230.33857142857124,228.94839999999996
2017-08-21,2017,8,21,Monday,34,2017-34,242.64,243.2,241.83,242.9,65469700.0,227.36,0.0007826879868375602,230.04357142857128,228.96099999999998
2017-08-22,2017,8,22,Tuesday,34,2017-34,243.57,245.62,243.55,245.44,63140100.0,229.73,0.010456984518683043,229.90928571428555,229.02199999999996
2017-08-23,2017,8,23,Wednesday,34,2017-34,244.33,245.05,244.16,244.56,50203800.0,228.91,-0.003585372085718741,229.74857142857127,229.04439999999994
2017-08-24,2017,8,24,Thursday,34,2017-34,245.0,245.18,243.75,243.99,50741700.0,228.38,-0.002330568664620114,229.51999999999984,229.06199999999993
2017-08-25,2017,8,25,Friday,34,2017-34,244.9,245.61,244.39,244.56,64445900.0,228.91,0.002336012903092266,229.29857142857125,229.09899999999993
2017-08-28,2017,8,28,Monday,35,2017-35,245.17,245.2,244.09,244.57,40565600.0,228.92,4.099475813701403e-05,229.11857142857124,229.13519999999994
2017-08-29,2017,8,29,Tuesday,35,2017-35,243.06,245.15,242.93,244.85,51135700.0,229.18,0.0011448066803119161,228.95785714285697,229.13879999999995
2017-08-30,2017,8,30,Wednesday,35,2017-35,244.83,246.32,244.62,246.01,62030800.0,230.27,0.004737508878335017,229.10857142857125,229.19499999999996
2017-08-31,2017,8,31,Thursday,35,2017-35,246.72,247.77,246.05,247.49,103803900.0,231.65,0.006016156530202599,229.33357142857128,229.27999999999997
2017-09-01,2017,9,1,Friday,35,2017-35,247.92,248.33,247.67,247.84,62007000.0,231.98,0.001414272872657607,229.42071428571413,229.37359999999998
2017-09-05,2017,9,5,Tuesday,36,2017-36,247.26,247.52,244.95,246.06,91398800.0,230.32,-0.007182142301805916,229.3907142857141,229.42859999999996
2017-09-06,2017,9,6,Wednesday,36,2017-36,246.84,247.28,246.23,246.9,57916900.0,231.1,0.003413689460527003,229.38785714285697,229.4962
2017-09-07,2017,9,7,Thursday,36,2017-36,247.25,247.27,246.4,246.87,58034700.0,231.07,-0.00012148855970628425,229.63999999999984,229.5998
2017-09-08,2017,9,8,Friday,36,2017-36,246.54,247.11,246.3,246.58,63832800.0,230.8,-0.0011747522174191394,229.8985714285713,229.65759999999997
2017-09-11,2017,9,11,Monday,37,2017-37,248.04,249.3,248.02,249.21,71364800.0,233.26,0.010665927798073183,230.31999999999988,229.8046
2017-09-12,2017,9,12,Tuesday,37,2017-37,249.63,250.09,249.42,250.05,56896000.0,234.05,0.003370868101073121,230.62857142857132,229.95899999999997
2017-09-13,2017,9,13,Wednesday,37,2017-37,249.72,250.21,249.59,250.17,59228000.0,234.16,0.00047970195109869884,231.00357142857132,230.108
2017-09-14,2017,9,14,Thursday,37,2017-37,249.8,250.32,249.6,250.09,95446300.0,234.09,-0.00031962624386250305,231.41142857142844,230.245
2017-09-15,2017,9,15,Friday,37,2017-37,248.69,249.29,248.57,249.19,95432400.0,234.4,0.0013460534625058251,231.80357142857133,230.4298
2017-09-18,2017,9,18,Monday,38,2017-38,249.61,250.12,249.28,249.72,46235200.0,234.9,0.0021270302153511,232.23071428571419,230.59539999999998
2017-09-19,2017,9,19,Tuesday,38,2017-38,250.0,250.07,249.6,249.97,47108100.0,235.14,0.0010010088688345853,232.65642857142848,230.76099999999994
2017-09-20,2017,9,20,Wednesday,38,2017-38,250.07,250.19,248.92,250.06,59574100.0,235.22,0.0003600287841325489,233.0099999999999,230.93159999999992
2017-09-21,2017,9,21,Thursday,38,2017-38,249.88,249.98,249.19,249.39,48211400.0,234.59,-0.0026793289605276938,233.21999999999989,231.05539999999993
2017-09-22,2017,9,22,Friday,38,2017-38,249.05,249.63,249.02,249.44,51214000.0,234.64,0.00020053175062195727,233.40999999999988,231.1725999999999
2017-09-25,2017,9,25,Monday,39,2017-39,249.15,249.55,248.08,248.93,57064400.0,234.16,-0.0020446495907872064,233.68428571428558,231.2587999999999
2017-09-26,2017,9,26,Tuesday,39,2017-39,249.42,249.7,248.81,249.08,54082000.0,234.3,0.0006026417970923514,233.91285714285704,231.34839999999988
2017-09-27,2017,9,27,Wednesday,39,2017-39,249.88,250.49,248.87,250.05,81001400.0,235.21,0.003894363105106935,234.2085714285713,231.45379999999986
2017-09-28,2017,9,28,Thursday,39,2017-39,249.73,250.44,249.63,250.35,44778800.0,235.49,0.0011996902719280111,234.54357142857128,231.53979999999984
2017-09-29,2017,9,29,Friday,39,2017-39,250.34,251.32,250.13,251.23,85578000.0,236.32,0.0035151252437504166,234.76214285714272,231.64039999999983
2017-10-02,2017,10,2,Monday,40,2017-40,251.49,252.32,251.29,252.32,59023000.0,237.35,0.004338644802230007,234.997857142857,231.76579999999984
2017-10-03,2017,10,3,Tuesday,40,2017-40,252.32,252.89,252.23,252.86,66810200.0,237.85,0.002140117970394817,235.26142857142844,231.90219999999982
2017-10-04,2017,10,4,Wednesday,40,2017-40,252.69,253.44,252.56,253.16,55953600.0,238.14,0.0011864866388902051,235.55071428571412,232.03319999999982
2017-10-05,2017,10,5,Thursday,40,2017-40,253.54,254.68,253.2,254.66,63522800.0,239.55,0.005925082404587778,235.91857142857128,232.1921999999998
2017-10-06,2017,10,6,Friday,40,2017-40,254.15,254.7,253.85,254.37,80646000.0,239.27,-0.0011388620577458264,236.23071428571413,232.34999999999982
2017-10-09,2017,10,9,Monday,41,2017-41,254.63,254.7,253.65,253.95,35803100.0,238.88,-0.001651093272963533,236.497857142857,232.50539999999978
2017-10-10,2017,10,10,Tuesday,41,2017-41,254.6,255.05,253.98,254.62,43057400.0,239.51,0.002638350854417215,236.80428571428556,232.67599999999982
2017-10-11,2017,10,11,Wednesday,41,2017-41,254.51,255.02,254.32,255.02,47674300.0,239.89,0.0015709833595152212,237.182857142857,232.8439999999998
2017-10-12,2017,10,12,Thursday,41,2017-41,254.66,255.06,254.37,254.64,47065100.0,239.53,-0.001490090099373509,237.5321428571427,233.0023999999998
2017-10-13,2017,10,13,Friday,41,2017-41,255.14,255.27,254.64,254.95,54800400.0,239.82,0.001217433991106187,237.93642857142845,233.1755999999998
2017-10-16,2017,10,16,Monday,42,2017-42,255.21,255.51,254.82,255.29,38221700.0,240.14,0.0013336614730581342,238.35357142857129,233.34679999999977
2017-10-17,2017,10,17,Tuesday,42,2017-42,255.23,255.52,254.98,255.47,31561000.0,240.31,0.0007049886061261113,238.71785714285699,233.51279999999977
2017-10-18,2017,10,18,Wednesday,42,2017-42,255.9,255.95,255.5,255.72,40888300.0,240.54,0.000978542172176855,239.07857142857125,233.6947999999998
2017-10-19,2017,10,19,Thursday,42,2017-42,254.83,255.83,254.35,255.79,61903800.0,240.61,0.00027378231730335045,239.38499999999982,233.87839999999977
2017-10-20,2017,10,20,Friday,42,2017-42,256.7,257.14,255.77,257.11,89176400.0,241.85,0.005160551004159242,239.7064285714284,234.1521999999998
2017-10-23,2017,10,23,Monday,43,2017-43,257.48,257.51,256.02,256.11,63915300.0,240.91,-0.0038895800893877785,239.9249999999998,234.4003999999998
2017-10-24,2017,10,24,Tuesday,43,2017-43,256.6,256.83,256.15,256.56,66935900.0,241.34,0.001757113929919285,240.15357142857127,234.6119999999998
2017-10-25,2017,10,25,Wednesday,43,2017-43,256.18,256.31,254.0,255.29,103715300.0,240.14,-0.004949946042433151,240.1957142857141,234.79999999999978
2017-10-26,2017,10,26,Thursday,43,2017-43,255.99,256.3,255.48,255.62,69798000.0,240.45,0.0012925532425249742,240.2799999999998,234.9861999999998
2017-10-27,2017,10,27,Friday,43,2017-43,256.47,257.89,255.63,257.71,85562500.0,242.42,0.008176131959359623,240.53285714285695,235.2837999999998
2017-10-30,2017,10,30,Monday,44,2017-44,256.47,257.6,256.41,256.75,54285700.0,241.51,-0.0037249262385546933,240.6757142857141,235.57039999999978
2017-10-31,2017,10,31,Tuesday,44,2017-44,257.18,257.44,256.81,257.15,60304800.0,241.89,0.0015576975467543885,240.81857142857123,235.86099999999976
2017-11-01,2017,11,1,Wednesday,44,2017-44,258.04,258.43,257.07,257.49,54202700.0,242.21,0.0013221886789738235,241.0099999999998,236.11059999999975
2017-11-02,2017,11,2,Thursday,44,2017-44,257.41,257.75,256.19,257.59,56449500.0,242.3,0.0003885100560603316,241.18714285714265,236.37839999999974
2017-11-03,2017,11,3,Friday,44,2017-44,257.77,258.5,257.3,258.45,59589700.0,243.11,0.0033386168317524056,241.39928571428553,236.67299999999977
2017-11-06,2017,11,6,Monday,45,2017-45,258.3,259.0,258.22,258.85,49652600.0,243.49,0.0015476399839675636,241.62642857142836,236.96459999999976
2017-11-07,2017,11,7,Tuesday,45,2017-45,258.97,259.35,258.09,258.67,57502200.0,243.32,-0.0006953555563019576,241.82499999999982,237.25259999999977
2017-11-08,2017,11,8,Wednesday,45,2017-45,258.47,259.22,258.15,259.11,50469600.0,243.73,0.0017009059457897546,242.04785714285694,237.54359999999974
2017-11-09,2017,11,9,Thursday,45,2017-45,257.73,258.39,256.36,258.17,95085500.0,242.85,-0.0036276090440998665,242.11928571428552,237.79519999999974
2017-11-10,2017,11,10,Friday,45,2017-45,257.73,258.29,257.37,258.09,59984700.0,242.77,-0.0003101401373488688,242.25214285714267,238.01759999999976
2017-11-13,2017,11,13,Monday,46,2017-46,257.31,258.59,257.27,258.33,50228600.0,243.0,0.0009300176927742321,242.3707142857141,238.23799999999977
2017-11-14,2017,11,14,Tuesday,46,2017-46,257.41,257.85,256.52,257.73,61315200.0,242.44,-0.0023225385452420033,242.53499999999983,238.4803999999998
2017-11-15,2017,11,15,Wednesday,46,2017-46,256.62,257.22,255.63,256.44,80811500.0,241.22,-0.005005268040679134,242.58999999999983,238.68279999999976
2017-11-16,2017,11,16,Thursday,46,2017-46,257.52,259.04,257.47,258.62,67777000.0,243.27,0.008500933186621262,242.6507142857141,238.9267999999998
2017-11-17,2017,11,17,Friday,46,2017-46,258.22,258.59,257.77,257.86,75756800.0,242.56,-0.0029386963307818093,242.72571428571408,239.16199999999978
2017-11-20,2017,11,20,Monday,47,2017-47,258.14,258.52,257.86,258.3,48075500.0,242.97,0.0017063120208311577,242.80285714285694,239.35619999999977
2017-11-21,2017,11,21,Tuesday,47,2017-47,259.18,260.2,258.26,259.99,69176800.0,244.56,0.006542762611694064,242.97071428571408,239.5663999999998
2017-11-22,2017,11,22,Wednesday,47,2017-47,260.0,260.15,259.57,259.76,45033400.0,244.35,-0.0008844130482837942,243.11714285714262,239.7701999999998
2017-11-24,2017,11,24,Friday,47,2017-47,260.32,260.48,260.16,260.36,27856500.0,244.91,0.0023095651617857094,243.24571428571403,239.98659999999978
2017-11-27,2017,11,27,Monday,48,2017-48,260.41,260.75,260.0,260.23,52274900.0,244.79,-0.0004991156600077096,243.33857142857116,240.1943999999998
2017-11-28,2017,11,28,Tuesday,48,2017-48,260.76,262.9,260.65,262.87,98971700.0,247.27,0.010144755979740516,243.620714285714,240.44179999999983
2017-11-29,2017,11,29,Wednesday,48,2017-48,263.02,263.63,262.2,262.71,77512100.0,247.12,-0.0006086346891659433,243.86285714285685,240.68139999999985
2017-11-30,2017,11,30,Thursday,48,2017-48,263.76,266.05,263.67,265.01,127894400.0,249.28,0.008755030792960472,244.32214285714258,240.96259999999987
2017-12-01,2017,12,1,Friday,48,2017-48,264.76,265.31,260.76,264.46,164390900.0,248.77,-0.0020754665009901085,244.750714285714,241.24619999999987
2017-12-04,2017,12,4,Monday,49,2017-49,266.31,266.8,264.08,264.14,94040600.0,248.47,-0.0012100734195854557,245.1414285714283,241.52279999999988
2017-12-05,2017,12,5,Tuesday,49,2017-49,263.19,265.15,263.04,263.19,77994500.0,247.57,-0.0035965428627839913,245.50785714285686,241.79099999999988
2017-12-06,2017,12,6,Wednesday,49,2017-49,263.3,263.73,262.71,263.24,75898600.0,247.62,0.00019001715331623537,245.96499999999972,242.05739999999992
2017-12-07,2017,12,7,Thursday,49,2017-49,264.07,264.43,262.94,264.07,77218600.0,248.4,0.003152958349473156,246.3314285714283,242.32119999999992
2017-12-08,2017,12,8,Friday,49,2017-49,265.16,265.52,264.03,265.51,76563900.0,249.75,0.005453249872535926,246.84499999999974,242.60639999999992
2017-12-11,2017,12,11,Monday,50,2017-50,266.31,266.38,265.48,266.31,83077500.0,250.51,0.0030129142000971942,247.3835714285712,242.89019999999994
2017-12-12,2017,12,12,Tuesday,50,2017-50,267.21,267.32,266.35,266.78,85195800.0,250.95,0.0017647357291190602,247.83999999999975,243.16219999999993
